subject,predicate,object
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Giáo_dục_Tiểu_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Khảo_thí___Đảm_bảo_chất_lượng
http://example.org/sgu#Ban_Biên_tập_Tạp_chí_Khoa_học_Đại_học_Sài_Gòn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_trị_Văn_phòng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Sư_phạm_Khoa_học_Xã_hội
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Hiệu_trưởng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Thiết_bị
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_Thạc_sĩ_Giảng_dạy_tiếng_Anh__TESOL___Đại_học_Huddersfiled_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Học_bổng_Asian_Nursing_Scholarship__Singapore_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Đào_tạo_hệ_đại_học_vừa_làm_vừa_học__VLVH_
http://example.org/sgu#Trung_tâm_Học_liệu,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#publishesIn,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#Khoa_Ngoại_ngữ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Học_bổng_Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chương_trình_đào_tạo_Tiến_sĩ
http://example.org/sgu#Văn_học_Việt_Nam__Cao_học_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Viện_Khoa_học_Dữ_liệu_và_Trí_tuệ_nhân_tạo
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Giáo_dục_Mầm_non
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tiểu_học_Thực_hành_Sài_Gòn
http://example.org/sgu#Việt_Nam_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Vật_lý
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Luật
http://example.org/sgu#publishesIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tạp_chí_chuyên_ngành_và_Kỷ_yếu_Hội_thảo
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Âm_nhạc
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_học_Thực_hành_Sài_Gòn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_trị_Kinh_doanh__Cao_học_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Giáo_dục_Chính_trị
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Quản_trị_Kinh_doanh
http://example.org/sgu#hasStudent,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sinh_viên_Đại_học_Sài_Gòn
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tâm_lý_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Viện_Khoa_học_Dữ_liệu_và_Trí_tuệ_nhân_tạo
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Tiểu_học_Thực_hành_Sài_Gòn
http://example.org/sgu#Văn_phòng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quốc_tế_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử
http://example.org/sgu#Sư_phạm_Lịch_sử,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_học_Thực_hành_Sài_Gòn
http://example.org/sgu#Ngôn_ngữ_học__Cao_học_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_nghệ_Thông_tin
http://example.org/sgu#Đại_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#conductsResearch,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quy_chế_quản_lý_hoạt_động_Khoa_học_và_Công_nghệ
http://example.org/sgu#Khoa_học_Máy_tính__Cao_học_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#publishesIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#Chương_trình_đào_tạo_tiếng_Hoa__Đài_Loan_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Khoa_học_Máy_tính__Cao_học_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Toán_Giải_tích__Tiến_sĩ_
http://example.org/sgu#Sư_phạm_Hóa_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Trung_tâm_Đào_tạo_quốc_tế,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đảng_ủy
http://example.org/sgu#Phòng_Kế_hoạch___Tài_chính,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Ban_Quản_lý_Dự_án___Xây_dựng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_lý_Giáo_dục__Tiến_sĩ_
http://example.org/sgu#Cơ_sở_105_Bà_Huyện_Thanh_Quan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Công_nghệ_kỹ_thuật_Điện_tử___Viễn_thông
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Khoa_học_Môi_trường
http://example.org/sgu#Công_nghệ_kỹ_thuật_Điện_tử___Viễn_thông,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_trị_Kinh_doanh__Tiến_sĩ_
http://example.org/sgu#Bộ_môn_Giáo_dục_Quốc_phòng___An_ninh___Giáo_dục_Thể_chất,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tài_chính___Ngân_hàng
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Thanh_tra___Pháp_chế
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Đảng_ủy
http://example.org/sgu#Phòng_Thanh_tra___Pháp_chế,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chương_trình_chuyển_tiếp__Đại_học_Huddersfiled_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Sư_phạm_Khoa_học_Tự_nhiên
http://example.org/sgu#Hiệu_trưởng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Lịch_sử
http://example.org/sgu#Chứng_chỉ_Tiếng_Anh_VSTEP,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Các_Phó_Hiệu_trưởng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Các_Phó_Hiệu_trưởng
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Thực_hành_Sư_phạm
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Công_nghệ_kỹ_thuật_Điện__Điện_tử
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_đào_tạo_tiếng_Hoa__Đài_Loan_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Thanh_tra___Pháp_chế
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Ngôn_ngữ_Anh
http://example.org/sgu#Quản_lý_Giáo_dục__Tiến_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Ngôn_ngữ_học__Cao_học_
http://example.org/sgu#Phòng_Thiết_bị,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#conductsResearch,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Viện_Nghiên_cứu_Môi_trường___Sức_khỏe
http://example.org/sgu#Sư_phạm_Sinh_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Các_Phó_Hiệu_trưởng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Thực_hành_Sư_phạm
http://example.org/sgu#Khoa_Tài_chính___Kế_toán,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Tiểu_học_Thực_hành_Sài_Gòn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Tiếng_Anh
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_học_Việt_Nam__Cao_học_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Công_nghệ_Kỹ_thuật_Môi_trường
http://example.org/sgu#Khoa_Toán___Ứng_dụng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chứng_chỉ_Tiếng_Anh_VSTEP
http://example.org/sgu#Khoa_Giáo_dục_Mầm_non,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_nghệ_Thông_tin__Chất_lượng_cao_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#conductsResearch,http://example.org/sgu#Quy_định_và_thể_lệ_gửi_bài_Tạp_chí_Khoa_học_ĐHSG
http://example.org/sgu#publishesIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Hỗ_trợ_sinh_viên
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Điện_tử___Viễn_thông
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_hữu_cơ__Cao_học_
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Tổ_chức___Cán_bộ
