subject,predicate,object
http://example.org/sgu#Khoa_Nghệ_thuật,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_cấp_cơ_sở,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Ký_túc_xá_99_An_Dương_Vương,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đại_học_Khoa_học_Ứng_dụng_IMC_Krems
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Khoa_học_Chính_trị
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_lý_Giáo_dục__Tiến_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Văn_bằng_hai_Quản_trị_Kinh_doanh
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Khảo_thí
http://example.org/sgu#hasResearchPolicy,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đề_tài_NCKH_cấp_cơ_sở
http://example.org/sgu#Phòng_Đào_tạo_sau_đại_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Singapore
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_trị_Kinh_doanh__Tiến_sĩ_
http://example.org/sgu#Tiếng_Anh_theo_khung_năng_lực_6_bậc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Công_nghệ_thông_tin
http://example.org/sgu#Điều_kiện_tham_gia_NCKH,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Ngoại_ngữ
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Nga
http://example.org/sgu#leadsTo,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Đề_tài_NCKH_cấp_cơ_sở
http://example.org/sgu#hasSubmissionProcess,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Yêu_cầu_bài_gửi
http://example.org/sgu#offersInternationalProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Asian_Nursing_Scholarship
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Vừa_làm_vừa_học_Giáo_dục_Tiểu_học
http://example.org/sgu#Giáo_dục_thường_xuyên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đại_học_Huddersfield
http://example.org/sgu#Tập_đoàn_Y_tế_Quốc_gia_Singapore__MOHH_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Tiến_sĩ
http://example.org/sgu#Cấu_trúc_bài_báo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_học_Việt_Nam__Thạc_sĩ_
http://example.org/sgu#hasRequirement,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Yêu_cầu_hình_thức_bài_báo
http://example.org/sgu#Toán_Giải_tích__Tiến_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Huân_chương_Lao_động_Hạng_Ba,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Cử_nhân,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Sư_phạm_Mỹ_thuật___Quản_lý_Giáo_dục,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Quốc_gia_Sư_Phạm_Đài_Loan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasCampus,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Cơ_sở_04_Tôn_Đức_Thắng
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trường_Tiểu_học_Thực_hành_Sài_Gòn
http://example.org/sgu#includes,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_EURÉKA
http://example.org/sgu#managedBy,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Lịch_sử_Việt_Nam__Tiến_sĩ_
http://example.org/sgu#sponsoredBy,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tập_đoàn_Y_tế_Quốc_gia_Singapore__MOHH_
http://example.org/sgu#Trung_tâm_Tuyển_sinh___Truyền_thông,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Vừa_làm_vừa_học_Tài_chính___Ngân_hàng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Công_nghệ_thông_tin
http://example.org/sgu#Cơ_sở_04_Tôn_Đức_Thắng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersCertificate,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Bồi_dưỡng_nghiệp_vụ_sư_phạm
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hiệp_hội_Phát_triển_Kinh_tế_Văn_hóa_Giáo_dục_Đài_Việt
http://example.org/sgu#hasField,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Kinh_tế___Kỹ_thuật___Công_nghệ
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Toán_học___Tài_chính___Ngân_hàng
http://example.org/sgu#manages,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Phòng_Quản_lý_Khoa_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Lịch_sử___Địa_lý___Ngôn_ngữ_Anh
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Australia
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Công_nghệ_Thông_tin___Việt_Nam_học
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Thư_viện___Văn_phòng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trường_Tiểu_học_Thực_hành_Sài_Gòn
http://example.org/sgu#hasAward,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Bồi_dưỡng_nghiệp_vụ_sư_phạm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Hóa_lý_thuyết_và_Hóa_lý__Thạc_sĩ_
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Thạc_sĩ_Giảng_dạy_tiếng_Anh__TESOL_
http://example.org/sgu#hasInternationalCooperation,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#manages,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Yêu_cầu_nội_dung_bài_báo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#New_Zealand
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Liên_thông_Quản_trị_Kinh_doanh
http://example.org/sgu#Công_nghệ_Thông_tin___Việt_Nam_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersInternationalProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_chuyển_tiếp_Đại_học_Huddersfield
http://example.org/sgu#Phòng_Tổ_chức___Cán_bộ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giáo_dục_Tiểu_học___Khoa_học_Môi_trường
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Ngoại_ngữ
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Ký_túc_xá
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Toán_Giải_tích__Thạc_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Công_nghệ_Thông_tin__Chất_lượng_cao_
http://example.org/sgu#Tiến_sĩ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasCampus,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Ký_túc_xá_99_An_Dương_Vương
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Toán___Ứng_dụng
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trạm_Y_tế
http://example.org/sgu#partOf,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#publishedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#sponsoredBy,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đoàn_Thanh_niên
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Công_nghệ_Thông_tin
http://example.org/sgu#Văn_bằng_hai_Luật,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trung_tâm_Thực_hành_Sư_phạm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasAward,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Huân_chương_Lao_động_Hạng_Ba
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Giáo_dục_Mầm_non___Kế_toán
http://example.org/sgu#leadsTo,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_EURÉKA
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Liên_thông_Giáo_dục_Mầm_non
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Đài_Loan
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Ký_túc_xá
http://example.org/sgu#Quản_trị_Kinh_doanh__Tiến_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chính_quy
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trạm_Y_tế
http://example.org/sgu#Đại_học_Khoa_học_Ứng_dụng_IMC_Krems,http://example.org/sgu#locatedIn,http://example.org/sgu#Áo
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Đoàn_Thanh_niên
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Giáo_dục_thường_xuyên
http://example.org/sgu#Đào_tạo_tiếng_Hoa__Đài_Loan_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasField,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Giáo_dục_Chính_trị___Du_lịch
http://example.org/sgu#publishedBy,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tiến_sĩ
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Trường_Đại_học_Quốc_gia_Sư_Phạm_Đài_Loan
http://example.org/sgu#Học_bổng_Đài_Loan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasField,http://example.org/sgu#Chính_trị
http://example.org/sgu#hasRequirement,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Yêu_cầu_nội_dung_bài_báo
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Giáo_dục_Quốc_phòng___An_ninh___Giáo_dục_Thể_chất
http://example.org/sgu#Liên_thông_Công_nghệ_Thông_tin,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Khảo_thí___Đảm_bảo_chất_lượng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Giáo_dục_Mầm_non
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hiệu_trưởng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Giáo_dục_thường_xuyên
http://example.org/sgu#Sư_phạm_Địa_lý___Kỹ_thuật_Điện,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Đề_tài_NCKH_cấp_cơ_sở,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Giáo_dục_Tiểu_học___Khoa_học_Môi_trường,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Chương_trình_chuyển_tiếp_Đại_học_Huddersfield,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Văn_bằng_hai,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Malaysia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Văn_bằng_hai
http://example.org/sgu#Đại_học_Khoa_học_Ứng_dụng_IMC_Krems,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Hiệp_hội_Phát_triển_Kinh_tế_Văn_hóa_Giáo_dục_Đài_Việt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasRequirement,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hình_ảnh_minh_họa
http://example.org/sgu#Tr_lý_nghiên_cu_khoa_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Khảo_thí___Đảm_bảo_chất_lượng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Văn_bằng_hai_Kế_toán
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Sư_phạm_Khoa_học_Xã_hội
http://example.org/sgu#Sư_phạm_Toán_học___Tài_chính___Ngân_hàng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Địa_lý___Kỹ_thuật_Điện
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Hiệu_trưởng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Thiết_bị
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_học_Máy_tính__Thạc_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Hóa_học___Kỹ_thuật_Điện_tử___Viễn_thông
http://example.org/sgu#Học_bổng_Đài_Loan,http://example.org/sgu#sponsoredBy,http://example.org/sgu#Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#Trung_tâm_Học_liệu,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Khoa_Ngoại_ngữ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Asian_Nursing_Scholarship,http://example.org/sgu#sponsoredBy,http://example.org/sgu#Tập_đoàn_Y_tế_Quốc_gia_Singapore__MOHH_
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tr_lý_nghiên_cu_khoa_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#LL___PPDH_bộ_môn_Toán__Thạc_sĩ_
http://example.org/sgu#hasRequirement,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trích_dẫn_tài_liệu
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Viện_Khoa_học_Dữ_liệu_và_Trí_tuệ_nhân_tạo
http://example.org/sgu#hasField,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_bằng_hai_Luật
http://example.org/sgu#Yêu_cầu_bài_gửi,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#CNKT_Điện_tử___Viễn_thông___Thanh_nhạc
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Lịch_sử_Việt_Nam__Thạc_sĩ_
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Thạc_sĩ
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Quản_trị_Kinh_doanh
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Tr_lý_nghiên_cu_khoa_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Khoa_học_Tự_nhiên___Kỹ_thuật_Phần_mềm
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasResearchPolicy,http://example.org/sgu#Bài_báo_khoa_học
http://example.org/sgu#Văn_bằng_hai_Ngôn_ngữ_Anh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Liên_thông
http://example.org/sgu#hasAward,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Viện_Khoa_học_Dữ_liệu_và_Trí_tuệ_nhân_tạo
http://example.org/sgu#Phòng_Quản_lý_Khoa_học,http://example.org/sgu#manages,http://example.org/sgu#Bài_báo_khoa_học
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hoa_Kỳ
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_bằng_hai_Quản_lý_Giáo_dục
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersCertificate,http://example.org/sgu#Công_nghệ_Thông_tin
http://example.org/sgu#Sư_phạm_Khoa_học_Tự_nhiên___Kỹ_thuật_Phần_mềm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Văn_phòng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Phòng_Quản_lý_Khoa_học,http://example.org/sgu#manages,http://example.org/sgu#Điều_kiện_tham_gia_NCKH
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Anh
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#sponsoredBy,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Bộ_Y_tế_Singapore
http://example.org/sgu#Hóa_lý_thuyết_và_Hóa_lý__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Thụy_Điển
http://example.org/sgu#Đào_tạo_tiếng_Hoa__Đài_Loan_,http://example.org/sgu#partneredWith,http://example.org/sgu#Trường_Đại_học_Quốc_gia_Sư_Phạm_Đài_Loan
http://example.org/sgu#offersInternationalProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Học_bổng_Đài_Loan
http://example.org/sgu#Sư_phạm_Tiếng_Anh___Quốc_tế_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasField,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_hóa_xã_hội
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Áo
http://example.org/sgu#hasInternationalCooperation,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trường_Đại_học_Quốc_gia_Sư_Phạm_Đài_Loan
http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_EURÉKA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Thạc_sĩ_Giảng_dạy_tiếng_Anh__TESOL_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#manages,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Bài_báo_khoa_học
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_bằng_hai
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Vật_lý___Tâm_lý_học
http://example.org/sgu#manages,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Điều_kiện_tham_gia_NCKH
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Cử_nhân
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Toán_Giải_tích__Tiến_sĩ_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Vừa_làm_vừa_học_Luật
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasCampus,http://example.org/sgu#Cơ_sở_105_Bà_Huyện_Thanh_Quan
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Trung_tâm_Đào_tạo_quốc_tế,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Asian_Nursing_Scholarship,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Quy_trình_gửi_bài,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
